TCGA-A6-6137-01A.11	TCF7L2;TBP;TP53;APC;	MYC_UP;RUVBL1_UP;SMARCC1_UP;DKC1_UP;TCF7_UP;LYAR_UP;RRP9_UP;WDR3_UP;CD3EAP_UP;NR3C1_DOWN;SPIB_DOWN;TAF1_UP;POLR1B_UP;ARID3A_UP;CSE1L_UP;ETS2_UP;NCOA1_DOWN;NDN_DOWN;NGFR_DOWN;P2RX1_DOWN;PEG3_DOWN;POLA1_UP;PRKDC_UP;TP53I3_DOWN;TP53RK_UP;VEGFA_UP;WRN_UP;ARRB1_DOWN;AXIN2_UP;CSNK1E_UP;FZD1_DOWN;	SMARCD3_DOWN;TAF2_UP;	4_31_2	60.4271988497948	55.6387542464365
TCGA-A6-5661-01A.42	SPEN;	SOX9_UP;	-;	1_1_0	1.79344225256724	1.79344225256724
TCGA-A6-5661-01A.1	STAB1;	STAB1_DOWN;MRC1_DOWN;	-;	1_2_0	7.93654716990886	6.14793326795474
TCGA-A6-5661-01A.23	DAZ4;	DZIP1_DOWN;QKI_DOWN;	-;	1_2_0	3.83115283338373	3.83115283338373
TCGA-A6-5661-01A.9	PHF17;	ING4_DOWN;	-;	1_1_0	2.1514691286391	2.1514691286391
TCGA-A6-5661-01A.12	FRY;	MCM4_UP;	-;	1_1_0	1.4336068195751	1.4336068195751
TCGA-A6-5661-01A.15	CCNA1;	MCM2_UP;MCM3_UP;MCM6_UP;	-;	1_3_0	17.9723876561815	4.06200649065663
TCGA-A6-5661-01A.8	SPTA1;	SPTBN2_UP;	-;	1_1_0	4.62519109710088	3.38555422695478
TCGA-A6-5661-01A.4	TJP3;	CLDN3_DOWN;CLDN5_DOWN;	CLDN1_UP;	1_2_1	21.773525453993	11.0924012419531
TCGA-CM-6163-01A.9	PAX3;GLI2;APC;COL5A1;DMD;TP53;APP;KCNQ2;	MET_UP;NFKBIA_DOWN;BCL2_DOWN;CASK_UP;CSNK1E_UP;PRKACB_DOWN;SLIT3_DOWN;APBA1_DOWN;EPB41L3_DOWN;NRXN1_DOWN;APC_DOWN;ARRB1_DOWN;AXIN2_UP;BUB1_UP;CSNK2A2_UP;PPP2CB_DOWN;PPP2R5B_DOWN;SFN_DOWN;ITGA11_UP;ITGA2_UP;LAMA1_DOWN;NTN4_DOWN;PARVB_UP;PDGFA_DOWN;PTK2B_DOWN;RUVBL1_UP;ATR_UP;DKC1_UP;DTNA_DOWN;ALDH1A3_UP;APTX_UP;AURKA_UP;BAK1_DOWN;BRCA1_UP;CCND1_UP;CDKN1A_DOWN;CEBPZ_UP;CHEK2_UP;CSE1L_UP;DUSP1_DOWN;EEF1A2_DOWN;GTSE1_UP;HMGB1_UP;IGFBP3_UP;KLF4_DOWN;KLF6_DOWN;MSH2_UP;NCL_UP;NDN_DOWN;NGFR_DOWN;NR3C1_DOWN;P2RX1_DOWN;P2RX4_DOWN;PCNA_UP;POLA1_UP;POLR1D_UP;PTTG1_UP;SESN2_DOWN;TAF1_UP;TAF1B_UP;TFDP1_UP;TOP2A_UP;TP53RK_UP;ZNF24_DOWN;DBF4_UP;PPARGC1A_DOWN;ID2_DOWN;POLR1B_UP;ORC5L_UP;LYAR_UP;ID3_DOWN;CD3EAP_UP;POLR1E_UP;GTF3A_UP;ID1_DOWN;ID4_DOWN;VLDLR_DOWN;CD36_DOWN;PAFAH1B3_UP;PRKG2_DOWN;	CIB1_DOWN;PLK2_DOWN;IKBKAP_UP;LGALS3BP_DOWN;MAP3K8_UP;DDB2_DOWN;LIG1_UP;PARP1_UP;PAX8_DOWN;CUL4A_UP;POLD4_DOWN;RAD1_UP;TOPBP1_UP;RFC3_UP;RFC4_UP;ADD1_DOWN;CLU_DOWN;C7_DOWN;	8_80_18	260.144205635365	163.207331800208
TCGA-CM-6163-01A.10	NEFH;	NEFL_DOWN;PRPH_DOWN;	-;	1_2_0	6.68670216369145	6.68670216369145
TCGA-CM-6163-01A.5	PCDHB6;	CDH11_UP;CELSR1_UP;PCDHGA10_DOWN;	-;	1_3_0	7.59112532075926	7.59112532075926
TCGA-CM-6674-01A.35	NCOR2;KRAS;UBE2E1;HOXB1;APC;LAMA5;NCL;TBX5;MLLT4;RANBP2;C5;XPO1;ABL2;TNC;HIF1A;CCNB2;TGFBR2;COL14A1;SIN3A;SOCS4;NFATC1;COL6A3;PIK3R1;	IKZF1_DOWN;NR3C1_DOWN;NR3C2_DOWN;THRB_DOWN;PPARGC1A_DOWN;HSP90AB1_UP;PPARGC1B_DOWN;ARHGEF6_DOWN;BCL2_DOWN;BTK_DOWN;KIT_DOWN;NCOA4_DOWN;PDGFA_DOWN;PIK3CG_DOWN;PIK3R5_DOWN;PTK2B_DOWN;RASA2_DOWN;RASGRP2_DOWN;RASSF2_DOWN;RET_DOWN;RGL1_DOWN;SOS2_DOWN;CACNA2D4_DOWN;CACNB2_DOWN;MAD2L1_UP;PTTG1_UP;HOXA5_DOWN;L1CAM_DOWN;ANK2_DOWN;ARRB1_DOWN;MYC_UP;CD44_UP;COL1A1_UP;COL1A2_UP;COL3A1_UP;COL5A1_UP;ITGA11_UP;ITGA8_DOWN;PAK6_UP;PARVB_UP;DKC1_UP;LYAR_UP;NOP2_UP;PES1_UP;RRP9_UP;RUVBL1_UP;EBNA1BP2_UP;BOP1_UP;WDR3_UP;RUVBL2_UP;TCF7_UP;PCNA_UP;TBX2_DOWN;EPHB3_UP;NRXN1_DOWN;PVRL3_DOWN;CLDN3_DOWN;EPHB4_UP;BIRC5_UP;RANBP1_UP;CR1_DOWN;VLDLR_DOWN;CD36_DOWN;PAFAH1B3_UP;RELN_DOWN;IPO4_UP;PTPRD_DOWN;FLI1_DOWN;MMRN1_DOWN;GHR_DOWN;CCND1_UP;CDKN1A_DOWN;CITED2_DOWN;NDN_DOWN;NGFR_DOWN;CHEK1_UP;MCM2_UP;ACVRL1_DOWN;DCN_DOWN;LAMA1_DOWN;LAMA2_DOWN;MATN2_DOWN;NTN4_DOWN;SMO_UP;TGIF2_UP;HHIP_DOWN;IL11RA_DOWN;IL6ST_DOWN;POU2F2_DOWN;CD79A_DOWN;VIP_DOWN;BRCA1_UP;CD79B_DOWN;GFRA1_DOWN;IGF1_DOWN;MS4A2_DOWN;PLCE1_DOWN;SHB_UP;SMPD1_DOWN;UGCG_DOWN;CHL1_DOWN;DOK4_DOWN;TLE1_DOWN;	NR1H4_DOWN;NR2C2_DOWN;NR5A2_DOWN;TGFBR2_DOWN;TP53_UP;MLLT4_DOWN;HOXB9_DOWN;PBX1_DOWN;NCAM1_DOWN;COL14A1_DOWN;COL5A2_UP;CLDN1_UP;NRXN2_DOWN;PVRL1_UP;C7_DOWN;CD55_UP;CFP_DOWN;CLU_DOWN;PTPRF_DOWN;PTPRB_DOWN;CDC25B_UP;PBK_UP;PKMYT1_UP;BMP3_DOWN;BMP5_DOWN;BMP6_DOWN;LEFTY1_DOWN;MXD1_DOWN;TGIF1_UP;CNTFR_DOWN;LIFR_DOWN;IRF4_DOWN;ANK3_DOWN;FES_DOWN;LPAR1_DOWN;NTRK2_DOWN;PLXNA1_UP;PLXNA2_DOWN;ARHGEF11_DOWN;MAP3K5_UP;	23_103_40	569.112990167615	323.678713882456
TCGA-CM-6674-01A.2	CELSR1;	CDH11_UP;CDH17_DOWN;PCDH18_DOWN;PCDH19_DOWN;PCDHGA10_DOWN;SVEP1_DOWN;	-;	1_6_0	13.0508345250141	13.0508345250141
TCGA-CM-6674-01A.30	TTN;	TPM4_UP;	-;	1_1_0	1.03088318895607	1.03088318895607
TCGA-CM-6674-01A.13	LMNB1;	PRPH_DOWN;NEFL_DOWN;	-;	1_2_0	7.48963046285958	7.48963046285958
TCGA-CM-6674-01A.29	ROBO1;	SLIT2_DOWN;SLIT3_DOWN;NTN1_DOWN;	-;	1_3_0	11.9825078216965	8.74221921429369
TCGA-CM-6674-01A.27	RYR3;	P2RX1_DOWN;	-;	1_1_0	5.15829877927876	3.95781878544218
TCGA-CM-6674-01A.3	WWP1;	PDCD4_DOWN;	-;	1_1_0	6.94373193341741	1.80237784779376
TCGA-CM-6674-01A.9	SCN5A;	SNTB1_UP;DTNA_DOWN;	-;	1_2_0	3.89612362536326	3.89612362536326
TCGA-CM-6674-01A.12	SPTA1;	SPTBN2_UP;	-;	1_1_0	3.09579712280899	3.09579712280899
TCGA-CM-6674-01A.34	PRKAA2;	SGK1_DOWN;	PRKAA2_DOWN;	1_1_1	28.8883846604507	6.07435053817879
TCGA-CM-6674-01A.24	WNK1;	PRKACB_DOWN;	SLC12A2_UP;ADCY9_DOWN;ADCY5_DOWN;	1_1_3	15.0082331761383	9.68035177465475
TCGA-CM-6674-01A.19	MCM3AP;	MCM3_UP;	-;	1_1_0	1.14139919327228	1.14139919327228
TCGA-CM-6674-01A.10	EFTUD2;	SNRPN_DOWN;	-;	1_1_0	11.6225266435624	2.22601070409334
TCGA-CA-5797-01A.3	MYLK3;	PAK6_UP;	-;	1_1_0	2.29931156461974	2.29931156461974
TCGA-CA-5797-01A.8	POLB;APC;HNRNPA3;BRCA1;TP53;IKBKB;	NTHL1_UP;PCNA_UP;POLA1_UP;POLA2_UP;PRIM1_UP;ATR_UP;CHEK2_UP;DKC1_UP;DBF4_UP;FOXM1_UP;MRC1_DOWN;MSH2_UP;LYAR_UP;NOP2_UP;PES1_UP;RRP9_UP;RUVBL1_UP;EIF2AK2_UP;NR3C1_DOWN;NR3C2_DOWN;MCM2_UP;MCM3_UP;MCM4_UP;MCM6_UP;MCM7_UP;ORC3L_UP;CCND1_UP;STAB1_DOWN;CHEK1_UP;MRE11A_UP;MSH6_UP;MYC_UP;BOP1_UP;DDX56_UP;FBL_UP;PDCD11_UP;TBL3_UP;WDR3_UP;RUVBL2_UP;TCF7_UP;CDKN1A_DOWN;MAP4K4_UP;APC_DOWN;AXIN2_UP;BUB1B_UP;CD4_DOWN;MAD2L1_UP;PPP2CB_DOWN;PSMA2_UP;PSMA3_UP;PSMA7_UP;PSMB5_UP;PSMC2_UP;PSMD7_UP;PSMF1_UP;TLE1_DOWN;POLR3E_UP;AURKA_UP;BCL2_DOWN;DNAJA3_UP;FANCE_UP;FANCF_UP;FOXA1_DOWN;PRKDC_UP;RNF8_UP;IL6ST_DOWN;ARID3A_UP;BCL2L1_UP;CDC14A_DOWN;CEBPZ_UP;CR2_DOWN;CSE1L_UP;DUSP1_DOWN;EEF1A2_DOWN;FAS_DOWN;GTSE1_UP;HSP90AB1_UP;IGFBP3_UP;ING4_DOWN;KLF4_DOWN;MAD1L1_UP;MUC2_DOWN;NGFR_DOWN;NOL3_UP;NQO1_UP;P2RX1_DOWN;PEG3_DOWN;S100B_DOWN;TAF1B_UP;TGFA_DOWN;THRB_DOWN;TOP1_UP;TP53INP1_DOWN;TP53RK_UP;UBE2I_UP;TLE4_DOWN;ANAPC7_UP;CR1_DOWN;IPO4_UP;VARS_UP;FLI1_DOWN;MYBL2_UP;S100A11_UP;POLR1B_UP;POLR1C_UP;FGFR2_DOWN;PPARGC1A_DOWN;PPARGC1B_DOWN;TOP1MT_UP;IPO7_UP;COL1A1_UP;E2F3_UP;CD3EAP_UP;BAZ1B_UP;E2F6_UP;	POLB_UP;APEX1_UP;POLD2_UP;RAD9A_UP;TP53_UP;RFC2_UP;RFC3_UP;RFC4_UP;RFC5_UP;PTGES3_UP;LIG4_DOWN;MAP3K8_DOWN;IKBKB_UP;HNRNPA3_DOWN;ATRX_UP;DEK_UP;FUBP1_UP;SSB_UP;POLR3F_UP;POLR3H_UP;LMO4_DOWN;PIK3R1_DOWN;TCF21_DOWN;E4F1_UP;PIN1_DOWN;PKMYT1_UP;WEE1_UP;CCNF_UP;TTK_UP;CCNB2_UP;	6_115_30	435.075290701562	258.536397005389
TCGA-CA-5797-01A.4	DCHS2;	CDH11_UP;CDH24_UP;CELSR2_UP;PCDH19_DOWN;	-;	1_4_0	7.06192022528547	7.06192022528547
TCGA-AD-6901-01A.21	RYR2;RELN;FN1;KRAS;PIK3CG;APC;LAMA5;BCLAF1;TOP1;MALT1;TBP;TP53;EPHB1;RET;EPOR;GRIN2B;	CACNA1D_UP;CD38_DOWN;P2RX1_DOWN;P2RX4_DOWN;SRI_DOWN;CACNA2D2_DOWN;RELN_DOWN;ITGA11_UP;ITGA8_DOWN;PAFAH1B3_UP;TIAM1_DOWN;CD44_UP;COL1A1_UP;COL1A2_UP;COL3A1_UP;COL5A1_UP;LAMC3_DOWN;NTN4_DOWN;PTK2B_DOWN;VEGFA_UP;BCL2_DOWN;CAMK2D_DOWN;FGFR2_DOWN;GRAP_UP;IRS2_UP;KIT_DOWN;MET_UP;NCOA4_DOWN;PIK3CG_DOWN;PTEN_DOWN;RGL2_UP;NR3C1_DOWN;CD19_DOWN;PIP5K1B_DOWN;PLCE1_DOWN;SPRY1_UP;CD79A_DOWN;IFITM1_UP;ARRB1_DOWN;AXIN2_UP;CSNK1E_UP;MUC1_DOWN;MYC_UP;PPP2CB_DOWN;PPP2R5E_DOWN;PSMD13_UP;THBS2_UP;MMRN1_DOWN;AGRN_UP;PDCD4_DOWN;THRB_DOWN;PPARGC1A_DOWN;PPARGC1B_DOWN;TOP1MT_UP;BCL10_DOWN;CRADD_DOWN;TNFRSF1A_DOWN;FAS_DOWN;MAP4K4_UP;CD3EAP_UP;FOXF2_DOWN;GTF2A2_DOWN;GTF3A_UP;HMGB1_UP;IKZF1_DOWN;RUVBL1_UP;SNAPC4_UP;SPIB_DOWN;POLR1D_UP;POLR1E_UP;DKC1_UP;TCF7_UP;POLR1C_UP;CITED2_DOWN;RRP9_UP;ABCB1_DOWN;BAK1_DOWN;BBC3_UP;BCL2L1_UP;CCND1_UP;CCNG1_DOWN;CDC14A_DOWN;CDKN2C_DOWN;CLK1_UP;EEF1A2_DOWN;HSP90AB1_UP;KLF4_DOWN;MUC2_DOWN;NOL3_UP;NTHL1_UP;PERP_UP;PPM1D_DOWN;PPP1R13L_UP;SESN2_DOWN;TBXAS1_UP;VCAN_UP;VDAC2_DOWN;HAPLN1_DOWN;MFGE8_UP;NID2_UP;HOXB8_UP;AEBP1_UP;EPHB3_UP;EPHB4_UP;AKAP5_DOWN;PRKACB_DOWN;IL6ST_DOWN;GRIK3_DOWN;GRIK5_DOWN;	MAPK8IP1_UP;MAPK8IP3_UP;COL18A1_UP;SPARC_UP;KRAS_DOWN;NRAS_DOWN;INPP5E_UP;PDK1_DOWN;DLAT_DOWN;PDK2_DOWN;CTNNB1_UP;COPS2_DOWN;NR2F1_UP;TAF1C_UP;MAPK6_DOWN;PAX8_DOWN;NCAM1_DOWN;	16_109_17	388.02032637444	255.69466795141
TCGA-AD-6901-01A.2	TLL2;	ACVRL1_DOWN;	-;	1_1_0	4.15073867654094	1.92535737040969
TCGA-AD-6901-01A.16	PCDHGB5;	CDH11_UP;CDH17_DOWN;CELSR1_UP;PCDHGA10_UP;	-;	1_4_0	10.4861252765226	9.38777032095823
TCGA-AD-6901-01A.3	KCNQ3;	PRKG2_DOWN;	-;	1_1_0	2.93781949084778	2.93781949084778
TCGA-AD-6901-01A.20	NEFH;	NEFL_DOWN;PRPH_DOWN;	-;	1_2_0	11.087570386725	9.92369210289338
TCGA-AD-6901-01A.14	TTN;	TPM4_UP;	-;	1_1_0	1.04921800372146	1.04921800372146
TCGA-AZ-5407-01A.7	DAZ4;	DZIP1_DOWN;QKI_DOWN;	-;	1_2_0	4.63998377021153	4.63998377021153
TCGA-AZ-5407-01A.18	PRKX;CD24;RELN;AR;KRAS;CACNA1H;TFDP1;CTNNB1;APC;PRKCG;TP53;NCAM1;IRF5;	PRKACB_DOWN;PRKG2_DOWN;L1CAM_DOWN;ANK2_DOWN;MET_UP;CHL1_DOWN;APBA1_DOWN;FGFR2_DOWN;HOXA5_DOWN;HOXB8_UP;SELP_DOWN;ITGAM_DOWN;RELN_DOWN;ITGA8_DOWN;PAFAH1B3_UP;VLDLR_DOWN;GPM6B_DOWN;TIAM1_DOWN;CD36_DOWN;DLG4_DOWN;MMRN1_DOWN;PDGFA_DOWN;C3_DOWN;BRCA1_UP;GSN_DOWN;IL6ST_DOWN;MYC_UP;NCOA1_DOWN;NR3C1_DOWN;POU2F2_DOWN;SNRPN_DOWN;TCF4_DOWN;BID_UP;FHL1_DOWN;IGF1_DOWN;PAPPA_DOWN;CDK5_UP;RARG_UP;VIP_DOWN;FBL_UP;FZD1_DOWN;TGIF2_UP;TNFRSF10B_UP;CD44_UP;FLI1_DOWN;DDX56_UP;NOP2_UP;RRP9_UP;PIK3R5_DOWN;SMPD1_DOWN;BOP1_UP;DKC1_UP;UTP15_UP;WDR3_UP;ARHGEF6_DOWN;BTK_DOWN;DOK2_DOWN;KIT_DOWN;RASGRP2_DOWN;RASSF2_DOWN;RET_DOWN;RGL1_DOWN;TEK_DOWN;CACNB1_DOWN;MRAS_DOWN;KCNMA1_DOWN;E2F5_UP;AXIN2_UP;BOC_DOWN;PCDH19_DOWN;PCDH7_DOWN;PCDHGB7_DOWN;PCDHGC3_DOWN;PSMA2_UP;RUVBL1_UP;RUVBL2_UP;SMARCA1_DOWN;SVEP1_DOWN;TCF7_UP;TLE3_DOWN;PCNA_UP;LYAR_UP;NME1_UP;EBNA1BP2_UP;GNL3_UP;NTHL1_UP;POLD1_UP;MAD2L1_UP;PLCE1_DOWN;VIM_DOWN;AQP1_DOWN;ATRIP_UP;CCNG2_DOWN;CHEK1_UP;CHEK2_UP;COPS5_UP;CR2_DOWN;CSE1L_UP;DLEU1_UP;DUSP1_DOWN;EEF1A2_DOWN;ETS2_UP;EZH2_UP;HIC1_DOWN;KLF4_DOWN;KPNA2_UP;NDN_DOWN;NGFR_DOWN;P2RX1_DOWN;PEG3_DOWN;PERP_UP;POLR1D_UP;PPP1R13L_UP;S100B_DOWN;SESN2_DOWN;TAF1B_UP;TBXAS1_UP;THRB_DOWN;WRN_UP;ZNF385A_DOWN;DBF4_UP;MRC1_DOWN;CR1_DOWN;IPO4_UP;MRE11A_UP;PRIM1_UP;AHNAK_DOWN;S100A11_UP;POLR1C_UP;PPARGC1A_DOWN;PPARGC1B_DOWN;MCM3_UP;MCM4_UP;MCM7_UP;ORC5L_UP;STAB1_DOWN;IPO7_UP;POLR1E_UP;NSMAF_UP;NRXN1_DOWN;CD3EAP_UP;SMPD3_DOWN;RECQL4_UP;SLIT2_DOWN;SLIT3_DOWN;NTN1_DOWN;MGP_DOWN;IRF5_DOWN;GTF3A_UP;	ADCY3_UP;ADCY5_DOWN;ADCY6_DOWN;ADCY9_DOWN;GLI2_DOWN;GLI3_DOWN;PDE3A_DOWN;PLN_DOWN;RPS6KA2_DOWN;SLC12A2_UP;RGS2_DOWN;ATP2A3_DOWN;NCAM1_DOWN;MAP1B_DOWN;MAPK8IP1_DOWN;MAP3K10_UP;FN1_DOWN;THBS2_DOWN;IGFBP5_DOWN;PA2G4_UP;PNRC1_DOWN;TGIF1_UP;BAX_UP;IGF2_DOWN;IGFBP3_DOWN;EXOSC5_UP;BCL2L2_DOWN;IL3RA_DOWN;CTSL1_DOWN;IGFBP6_DOWN;NOV_DOWN;HLTF_DOWN;SALL1_DOWN;SMARCD3_DOWN;NME2_UP;SALL2_DOWN;APEX1_UP;LIG1_UP;MPG_UP;POLB_UP;POLD2_UP;VAV2_DOWN;JAM2_DOWN;JAM3_DOWN;PLA2G4A_UP;PPIA_UP;RFC2_UP;RFC3_UP;RFC4_UP;ROBO1_DOWN;	13_149_50	693.675679564223	439.780762513752
TCGA-AZ-5407-01A.6	GDF5;	ACVRL1_DOWN;	-;	1_1_0	3.25738862628326	1.51104849100719
TCGA-AZ-5407-01A.14	KCNN3;	KCNN4_UP;	-;	1_1_0	2.02039634228719	2.02039634228719
TCGA-AZ-5407-01A.10	TCHH;	EFHD1_DOWN;	-;	1_1_0	2.08155521405801	2.08155521405801
TCGA-AZ-5407-01A.5	KRT1;	CALB2_DOWN;	-;	1_1_0	5.75148920650355	5.75148920650355
TCGA-F4-6855-01A.11	KRAS;ERBB2;PIK3CA;APC;COL5A1;SMAD4;TBP;	ARHGEF6_DOWN;BCL2_DOWN;CAMK2D_DOWN;KIT_DOWN;MET_UP;PIK3CG_DOWN;PTK2B_DOWN;RASSF5_DOWN;ITGAL_DOWN;CD44_UP;IGF1_DOWN;IL6ST_DOWN;RASAL2_UP;SPRY4_UP;TGFA_DOWN;AGAP2_DOWN;CD19_DOWN;CD79A_DOWN;CD79B_DOWN;EPHB4_UP;GFRA1_DOWN;GSN_DOWN;HCST_DOWN;IL1RAP_UP;ITK_DOWN;MS4A2_DOWN;MYC_UP;NFKBIA_DOWN;NGFR_DOWN;NR3C1_DOWN;PELP1_UP;PIP5K1B_DOWN;PLCE1_DOWN;RELN_DOWN;SMPD1_DOWN;CR2_DOWN;EPHB3_UP;DOK4_DOWN;FHL1_DOWN;CRADD_DOWN;TNFRSF10B_UP;TNFRSF1A_DOWN;BCL10_DOWN;MAP4K4_UP;SMPD3_DOWN;ARRB1_DOWN;AXIN2_UP;CSNK1E_UP;FRAT1_DOWN;PPP2CB_DOWN;SFN_DOWN;THBS2_UP;ITGA11_UP;ITGA2_UP;ITGA3_DOWN;ITGA8_DOWN;ITGB7_DOWN;MMRN1_DOWN;COL5A1_UP;COL12A1_UP;COL1A1_UP;COL1A2_UP;COL3A1_UP;BGN_UP;CDKN2C_DOWN;CITED2_DOWN;ID1_DOWN;ID2_DOWN;TGIF2_UP;TLE3_DOWN;VIP_DOWN;MFAP2_UP;CCND1_UP;CD3EAP_UP;FOXF2_DOWN;GTF2A2_DOWN;GTF3A_UP;IKZF1_DOWN;RUVBL1_UP;SPIB_DOWN;TAF1_UP;POLR1B_UP;POLR1E_UP;DKC1_UP;POLR1C_UP;NCL_UP;NOP2_UP;RRP9_UP;PPARGC1A_DOWN;FBL_UP;PDCD11_UP;	KRAS_DOWN;MATK_DOWN;PDGFC_UP;TP53_UP;SMAD4_DOWN;IL15_DOWN;PDK1_DOWN;PDK2_DOWN;COL5A3_UP;SPARC_UP;CTSK_UP;CDKN2B_DOWN;TGIF1_UP;NFYC_DOWN;POLR3D_UP;SSB_UP;NME2_UP;	7_91_17	377.254736690655	224.617763689004
TCGA-F4-6855-01A.1	RASGRF1;	CACNA1D_UP;CACNA2D4_DOWN;CACNB1_DOWN;CACNB2_DOWN;	-;	1_4_0	21.4171086122411	7.45445686988883
TCGA-F4-6855-01A.13	CTNNA3;	CDH11_UP;CELSR1_UP;PCDH19_DOWN;	-;	1_3_0	17.9156931233827	9.16572825284794
TCGA-F4-6855-01A.9	HAP1;	GRIK3_DOWN;GRIK5_DOWN;	-;	1_2_0	7.57161025434852	7.57161025434852
TCGA-F4-6855-01A.12	KCNN3;	KCNN4_UP;	-;	1_1_0	2.53726720401226	2.53726720401226
TCGA-F4-6855-01A.8	TTN;	TMOD1_DOWN;	-;	1_1_0	2.1643671748372	2.1643671748372
TCGA-F4-6855-01A.5	APOB;	LDLRAP1_DOWN;	-;	1_1_0	6.99078143071956	1.16998975444642
TCGA-D5-6534-01A.7	PCDHGA5;	CDH11_UP;CDH17_DOWN;	-;	1_2_0	5.08192466382277	5.08192466382277
TCGA-D5-6534-01A.2	SMARCA4;	GTF3A_UP;TCF7L2_DOWN;	-;	1_2_0	4.80235708678974	3.46651922140976
TCGA-D5-6534-01A.6	COL6A2;TP53;ITGA7;ERBB3;BRAF;	CD44_UP;ITGA11_UP;ITGA2_UP;ITGAX_UP;ITGB8_UP;LAMA1_DOWN;LAMC3_DOWN;PARVB_UP;ALDH1A3_UP;ANTXR1_UP;BCL2L1_UP;CCND1_UP;IFI16_UP;IGFBP3_UP;KLF4_DOWN;MAD1L1_UP;NOL3_UP;PERP_UP;PPP1R13L_UP;S100A4_UP;SFN_DOWN;TBXAS1_UP;THRB_DOWN;VCAN_UP;ID1_DOWN;PPARGC1A_DOWN;RARG_UP;COL12A1_UP;HAPLN1_DOWN;MFGE8_UP;NID2_UP;AEBP1_UP;COL3A1_UP;COL1A1_UP;COL1A2_UP;COL5A1_UP;THBS2_UP;LTBP1_UP;AGRN_UP;MUC1_DOWN;RASAL2_UP;RHEB_UP;RRAS2_DOWN;	NOTCH3_UP;CHAD_DOWN;COL11A1_UP;PARVG_UP;RAP2A_UP;RAPGEF3_UP;	5_43_6	235.359305948059	118.017552923506
TCGA-D5-6534-01A.9	KCNN3;	KCNN4_UP;	-;	1_1_0	1.68951658712317	1.68951658712317
TCGA-D5-6534-01A.8	FGF12;	FGFR2_DOWN;MET_UP;	-;	1_2_0	7.30200845243576	4.73170536985597
TCGA-D5-6534-01A.10	RYR2;	SRI_DOWN;	-;	1_1_0	2.10848815659947	2.10848815659947
TCGA-DM-A28F-01A.17	CACNA1E;	RASGRP2_DOWN;RASGRP3_DOWN;CACNA2D4_DOWN;CACNB1_DOWN;CACNB2_DOWN;	-;	1_5_0	25.0754636235894	11.2410968212994
TCGA-DM-A28F-01A.18	CFHR4;	C3_DOWN;	-;	1_1_0	2.79893783082515	2.79893783082515
TCGA-DM-A28F-01A.3	PCDH17;	CELSR1_UP;PCDH19_DOWN;PCDH7_DOWN;PCDHGA10_DOWN;PCDHGB7_DOWN;SVEP1_DOWN;	-;	1_6_0	21.4913252007054	19.8686892659076
