TCGA-62-A472-01A.6	PCDH10;	CDH13_DOWN;CDH23_DOWN;CDH26_DOWN;CDH5_DOWN;DCHS1_DOWN;PCDH12_DOWN;PCDH17_DOWN;PCDH9_DOWN;PCDHA12_DOWN;PCDHAC2_DOWN;PCDHGA12_DOWN;PCDHGB6_DOWN;PCDHGB7_DOWN;PCDHGC3_DOWN;SVEP1_DOWN;	-;	1_15_0	52.5560311044751	49.5846402341386
TCGA-62-A472-01A.3	BRAF;	MRAS_DOWN;	-;	1_1_0	62.6330443071934	2.38708199284585
TCGA-62-A472-01A.7	GRID2;	GRIA1_DOWN;	-;	1_1_0	5.6373266124951	5.6373266124951
TCGA-62-A472-01A.2	ITK;	PIK3R5_DOWN;	-;	1_1_0	21.0530636234501	2.08568918229948
TCGA-62-A472-01A.8	PRKG2;	PRKG2_DOWN;NPR1_DOWN;TRPC6_DOWN;	NPR2_DOWN;NPR3_DOWN;	1_3_2	32.1697266152219	15.3280806831859
TCGA-62-A472-01A.1	CD24;	SELP_DOWN;	-;	1_1_0	14.8114951644094	4.54528730818363
TCGA-62-A472-01A.10	PTPRF;TP53;CACNA1I;MAP1A;	CAV1_DOWN;MMRN1_DOWN;PLAU_UP;PTPRM_DOWN;BDNF_DOWN;ERBB4_DOWN;SPTB_UP;AQP1_DOWN;ATF3_DOWN;CABLES1_DOWN;CDC14A_DOWN;DHCR24_DOWN;DUSP1_DOWN;GADD45B_DOWN;KLF4_DOWN;KLF6_DOWN;MAPK10_DOWN;MKI67_UP;MNDA_DOWN;NFATC4_UP;P2RX1_DOWN;PEG3_DOWN;PLAGL1_DOWN;PMAIP1_UP;RRM2_UP;S100A4_DOWN;S100A8_DOWN;SESN1_DOWN;SORT1_DOWN;TBX2_DOWN;TBXAS1_DOWN;TFRC_DOWN;TOP2A_UP;AQP4_DOWN;RYR2_DOWN;MCM4_UP;APH1B_DOWN;NOTCH4_DOWN;TBX3_DOWN;TBX4_DOWN;TBX5_DOWN;AQP5_DOWN;DMD_DOWN;RASGRF1_DOWN;RASGRP2_DOWN;RASGRP4_DOWN;LPL_DOWN;C8B_DOWN;C7_DOWN;CFP_DOWN;	NID1_DOWN;PTPRA_DOWN;PTPRD_DOWN;SHC2_DOWN;FBLN1_DOWN;CNN1_DOWN;CTGF_DOWN;ELN_DOWN;FMOD_DOWN;GAS1_DOWN;PTGIS_DOWN;PTRF_DOWN;TAGLN_DOWN;TIMP3_DOWN;LMOD1_DOWN;MYL9_DOWN;TGFB1I1_DOWN;CRIM1_DOWN;CYR61_DOWN;SPON1_DOWN;TGFBR3_DOWN;DCN_DOWN;EFEMP2_DOWN;PALLD_DOWN;MYH10_DOWN;ENG_DOWN;PLSCR4_DOWN;TP53_DOWN;MAP1B_DOWN;GPM6B_DOWN;VLDLR_DOWN;CD36_DOWN;LDLR_DOWN;LRPAP1_DOWN;CD9_DOWN;HSD11B1_DOWN;LDLRAP1_DOWN;CD59_DOWN;CD81_DOWN;CD82_DOWN;HBEGF_DOWN;TSPAN4_DOWN;	4_50_42	544.513320570671	282.603757900367
TCGA-44-2659-01A.21	PIK3CB;EGFR;CAMK2B;ACTB;LAMB1;COL11A1;GRIN2B;	ERBB4_DOWN;PIP5K1B_DOWN;CAV1_DOWN;EPS8_UP;FIGF_DOWN;GRB10_UP;PAK1_UP;DUSP1_DOWN;GRIA1_DOWN;COL5A2_UP;COL9A2_UP;ITGA2_UP;LIMS2_DOWN;MMP15_UP;NTN4_DOWN;CTTN_UP;	EGFR_UP;BRAF_UP;HBEGF_DOWN;PLS3_UP;CAV2_DOWN;	7_16_5	145.146425331764	51.8950737174723
TCGA-44-2659-01A.17	ADAMTS14;	ADAM8_UP;	-;	1_1_0	2.07075714097903	2.07075714097903
TCGA-44-2659-01A.2	PAFAH1B1;	PAFAH1B3_UP;	-;	1_1_0	18.0484763424454	2.2956838294025
TCGA-44-2659-01A.22	C6;	CFP_DOWN;	-;	1_1_0	4.76904758784536	2.2112263064909
TCGA-44-2659-01A.1	ADAMTS1;	ADAMTS8_DOWN;	-;	1_1_0	2.75739997351528	2.75739997351528
TCGA-44-2659-01A.18	MYH8;	DES_DOWN;	-;	1_1_0	6.49816776140043	3.88570620337426
TCGA-44-2659-01A.23	MLH1;	TOP2A_UP;	-;	1_1_0	14.6392884350126	3.11698917568979
TCGA-44-2659-01A.16	EPHA8;	EFNA5_UP;	-;	1_1_0	1.83036165745203	1.83036165745203
TCGA-44-2659-01A.9	CACNA1E;	RASGRF1_DOWN;	-;	1_1_0	3.45863328692726	3.45863328692726
TCGA-44-2659-01A.12	UBE2N;	UBE2A_UP;	-;	1_1_0	7.93652651868592	2.22998772339179
TCGA-44-2659-01A.14	DSC3;	PKP3_UP;DSG2_UP;	-;	1_2_0	6.6725604856065	3.75194693125451
TCGA-44-2659-01A.15	PCDHGC5;	CDH26_DOWN;	-;	1_1_0	2.99850224938816	2.99850224938816
TCGA-44-2659-01A.20	PIAS3;	PIAS3_UP;	-;	1_1_0	4.46578951232178	2.09388406315436
TCGA-44-2659-01A.8	GLI3;	HHIP_DOWN;	GLI3_UP;	1_1_1	25.2808686376858	6.44497059270214
TCGA-44-2659-01A.4	HNRNPA2B1;	CBX3_UP;	HNRNPA2B1_UP;	1_1_1	16.6354794227821	4.26251946686074
TCGA-44-2659-01A.24	RXRB;	LPL_DOWN;	-;	1_1_0	30.8556572940204	2.34210549364564
TCGA-44-2659-01A.10	KCNQ3;	PRKG2_DOWN;	-;	1_1_0	3.98554280547771	3.98554280547771
TCGA-44-2659-01A.19	SPTA1;	SPTB_UP;	-;	1_1_0	6.97345947262532	5.07034725210099
TCGA-55-8205-01A.7	PRKAR2A;	PRKG2_DOWN;	-;	1_1_0	69.905914564828	3.54677081583415
